[1;34m[/home/xietianle/ysyx-workbench/npc/csrc/utils/log.c:34 init_log] Log is written to /home/xietianle/ysyx-workbench/am-kernels/kernels/demo/build/npc-log.txt[0m
[1;34m[/home/xietianle/ysyx-workbench/npc/csrc/memory/paddr.c:70 init_mem] physical memory area [0x80000000, 0x87ffffff][0m
[1;34m[/home/xietianle/ysyx-workbench/npc/csrc/monitor/monitor.c:64 load_img] The image is /home/xietianle/ysyx-workbench/am-kernels/kernels/demo/build/demo-riscv32e-npc.bin, size = 35692[0m
[1;34m[/home/xietianle/ysyx-workbench/npc/csrc/monitor/monitor.c:30 welcome] Trace: [1;32mON[0m[0m
[1;34m[/home/xietianle/ysyx-workbench/npc/csrc/monitor/monitor.c:31 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[/home/xietianle/ysyx-workbench/npc/csrc/monitor/monitor.c:34 welcome] Build time: 11:22:06, Aug 15 2025[0m
[1;34m[/home/xietianle/ysyx-workbench/npc/csrc/monitor/monitor.c:37 welcome] Exercise: Please remove me in the source code and compile NPC again.[0m
0x80000000: 00 00 04 13 addi	s0, zero, 0
0x800029a4: 40 41 24 03 lw	s0, 1028(sp)
0x800029a8: 00 01 25 03 lw	a0, 0(sp)
0x800029ac: 40 01 24 83 lw	s1, 1024(sp)
0x800029b0: 42 01 01 13 addi	sp, sp, 1056
0x800029b4: 00 00 80 67 jalr	zero, 0(ra)
0x80000eb0: 02 01 24 83 lw	s1, 32(sp)
0x80000eb4: 00 60 05 13 addi	a0, zero, 6
0x80000eb8: 00 04 85 93 addi	a1, s1, 0
0x80000ebc: 0a 50 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ec0: 00 04 86 93 addi	a3, s1, 0
0x80000ec4: 00 04 a4 83 lw	s1, 0(s1)
0x80000ec8: 00 00 27 b7 lui	a5, 2
0x80000ecc: 00 46 a7 03 lw	a4, 4(a3)
0x80000ed0: 71 07 87 93 addi	a5, a5, 1808
0x80000ed4: 00 f4 87 b3 add	a5, s1, a5
0x80000ed8: 00 97 b4 b3 sltu	s1, a5, s1
0x80000edc: 00 e4 84 b3 add	s1, s1, a4
0x80000ee0: 00 91 20 23 sw	s1, 0(sp)
0x80000ee4: 00 f1 2e 23 sw	a5, 28(sp)
0x80000ee8: 00 06 84 93 addi	s1, a3, 0
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
0x80002770: 00 07 a7 83 lw	a5, 0(a5)
0x80002774: 00 05 85 13 addi	a0, a1, 0
0x80002778: 00 07 80 67 jalr	zero, 0(a5)
0x80002780: a0 00 07 b7 lui	a5, 655360
0x80002784: 04 87 a7 03 lw	a4, 72(a5)
0x80002788: 04 c7 a7 83 lw	a5, 76(a5)
0x8000278c: 00 e5 20 23 sw	a4, 0(a0)
0x80002790: 00 f5 22 23 sw	a5, 4(a0)
0x80002794: 00 00 80 67 jalr	zero, 0(ra)
0x80000ef8: 00 44 a7 83 lw	a5, 4(s1)
0x80000efc: 00 01 27 03 lw	a4, 0(sp)
0x80000f00: 00 04 a6 83 lw	a3, 0(s1)
0x80000f04: fe e7 e4 e3 bltu	a5, a4, 0x80000eec
0x80000f08: ea f7 18 e3 bne	a4, a5, 0x80000db8
0x80000f0c: 01 c1 27 83 lw	a5, 28(sp)
0x80000f10: fc f6 ee e3 bltu	a3, a5, 0x80000eec
0x80000eec: 00 04 85 93 addi	a1, s1, 0
0x80000ef0: 00 60 05 13 addi	a0, zero, 6
0x80000ef4: 06 d0 10 ef jal	ra, 0x80002760
0x80002760: 00 25 15 13 slli	a0, a0, 2
0x80002764: 00 00 57 97 auipc	a5, 5
0x80002768: 26 87 87 93 addi	a5, a5, 616
0x8000276c: 00 a7 87 b3 add	a5, a5, a0
